YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
506524,2016,3,20,49.28127629,-123.1390627,4,4,6,1,22
506540,2016,1,14,49.27870583,-123.1122591,6,41,3,1,1
506553,2016,7,12,49.2916019,-123.1321193,15,56,1,1,22
506554,2016,8,6,49.2916019,-123.1321193,18,39,5,1,22
506565,2016,8,20,49.24518711,-123.1786136,0,10,5,1,2
506596,2016,11,30,49.24790436,-123.0238256,8,40,2,1,14
506598,2016,7,2,49.24704081,-123.0238527,13,40,5,1,14
506615,2016,1,6,49.28113268,-123.0236216,9,44,2,1,5
506629,2016,8,10,49.26559797,-123.0237104,14,45,2,1,14
506638,2016,12,8,49.25149351,-123.023525,19,10,3,1,14
506650,2016,8,14,49.23775781,-123.0234361,15,33,6,1,14
506662,2016,3,11,49.28370827,-123.1363058,20,42,4,1,22
506666,2016,3,20,49.28899768,-123.1282344,14,52,6,1,22
506675,2016,7,31,49.28297836,-123.1374038,10,59,6,1,22
506676,2016,1,13,49.27835408,-123.1302966,9,46,2,1,1
506692,2016,7,26,49.27229113,-123.1455261,19,10,1,1,9
506703,2016,6,26,49.27907494,-123.1291848,17,9,6,1,1
506752,2016,1,2,49.28221947,-123.1244356,15,38,5,1,22
506753,2016,11,19,49.28221947,-123.1244356,6,4,5,1,22
506786,2016,9,22,49.26544555,-123.1457121,15,50,3,1,9
506830,2016,12,31,49.27317433,-123.1441952,16,35,5,1,9
506843,2016,1,25,49.28712986,-123.1253418,20,30,0,1,22
506844,2016,8,20,49.28712986,-123.1253418,20,11,5,1,22
506853,2016,4,22,49.27611833,-123.1181649,14,15,4,1,1
506854,2016,7,23,49.27611833,-123.1181649,21,18,5,1,1
506860,2016,3,12,49.27716336,-123.1166001,5,11,5,1,1
506885,2016,5,8,49.26680286,-123.1146375,3,20,6,1,11
506918,2016,8,23,49.21905385,-123.1169165,15,14,1,1,10
506932,2016,11,27,49.26492276,-123.1147431,16,36,6,1,11
506956,2016,1,27,49.27931651,-123.1132779,0,29,2,1,1
506976,2016,4,19,49.27739784,-123.0849654,18,9,1,1,19
506982,2016,5,14,49.28592858,-123.137577,16,45,5,1,22
507006,2016,11,2,49.27710119,-123.1064536,19,29,2,1,1
507015,2016,9,18,49.28385628,-123.0316943,13,58,6,1,5
507033,2016,5,13,49.23888928,-123.0554456,13,20,4,1,14
507039,2016,10,27,49.22481137,-123.056144,14,2,3,1,21
507061,2016,2,28,49.26964032,-123.0773779,5,36,6,1,19
507129,2016,1,23,49.27675558,-123.077279,8,28,5,1,19
507130,2016,2,17,49.27675558,-123.077279,15,58,2,1,19
507136,2016,12,3,49.2685608,-123.1817496,1,4,5,1,9
507147,2016,1,24,49.28139567,-123.1022692,10,17,6,1,1
507165,2016,9,8,49.27304546,-123.0695885,17,43,3,1,4
507177,2016,2,19,49.25957948,-123.0698582,7,24,4,1,6
507190,2016,8,21,49.26958225,-123.0696799,13,56,6,1,4
507198,2016,11,29,49.26507562,-123.0697423,17,1,1,1,4
507200,2016,9,29,49.26416709,-123.0697685,8,57,3,1,4
507233,2016,5,18,49.28218408,-123.0703851,9,53,2,1,4
507237,2016,5,6,49.27049078,-123.0696537,11,46,4,1,4
507249,2016,12,6,49.27665259,-123.0694836,17,50,1,1,4
507281,2016,1,23,49.27251,-123.1502282,17,26,5,1,9
507298,2016,2,8,49.27246814,-123.1478086,14,15,0,1,9
507321,2016,3,26,49.27907494,-123.1291848,2,50,5,1,1
507322,2016,7,3,49.27907494,-123.1291848,23,47,6,1,1
507323,2016,9,8,49.27907494,-123.1291848,16,3,3,1,1
507324,2016,9,20,49.27907494,-123.1291848,17,1,1,1,1
507330,2016,5,7,49.27715327,-123.1261964,13,7,5,1,1
507331,2016,6,28,49.27715327,-123.1261964,9,46,1,1,1
507332,2016,8,19,49.27715327,-123.1261964,13,56,4,1,1
507333,2016,9,23,49.27715327,-123.1261964,11,38,4,1,1
507346,2016,6,23,49.27779983,-123.1272017,6,42,3,1,1
507347,2016,9,8,49.27779983,-123.1272017,0,44,3,1,1
507348,2016,11,6,49.27779983,-123.1272017,10,4,6,1,1
507380,2016,7,22,49.29218395,-123.1344038,17,11,4,1,22
507383,2016,7,31,49.29006637,-123.137561,15,45,6,1,22
507388,2016,3,20,49.28726371,-123.1418298,9,5,6,1,22
507391,2016,9,14,49.29076922,-123.1365315,20,7,2,1,22
507402,2016,7,4,49.2926165,-123.1337311,21,10,0,1,22
507403,2016,12,22,49.2926165,-123.1337311,0,39,3,1,22
507415,2016,3,13,49.27609011,-123.1277747,23,5,6,1,1
507438,2016,10,18,49.25735639,-123.1851304,11,38,1,1,2
507446,2016,7,5,49.24237014,-123.185253,11,22,1,1,2
507498,2016,10,5,49.28426877,-123.1173731,15,5,2,1,1
507501,2016,12,9,49.28608191,-123.1211314,18,1,4,1,1
507508,2016,6,3,49.28297544,-123.1154038,12,28,4,1,1
507509,2016,6,9,49.28297544,-123.1154038,14,29,3,1,1
507510,2016,9,28,49.28297544,-123.1154038,9,40,2,1,1
507519,2016,11,25,49.26139653,-123.0698195,17,27,4,1,6
507523,2016,6,4,49.26196918,-123.0986694,15,14,5,1,11
507538,2016,3,9,49.26139414,-123.0736679,7,48,2,1,6
507544,2016,3,31,49.25974459,-123.0910922,16,43,3,1,11
507580,2016,9,12,49.26022925,-123.1030914,19,13,0,1,11
507607,2016,10,6,49.25968747,-123.0833545,22,33,3,1,11
507612,2016,4,15,49.25960407,-123.0737064,9,6,4,1,6
507638,2016,1,8,49.25438389,-123.0442632,19,57,4,1,14
507641,2016,4,24,49.25440338,-123.0759661,15,53,6,1,6
507646,2016,2,27,49.25462713,-123.1009359,19,38,5,1,15
507648,2016,9,12,49.25368454,-123.0875769,8,20,0,1,6
507652,2016,9,8,49.25314524,-123.0365804,11,18,3,1,14
507668,2016,11,3,49.26964032,-123.0773779,5,38,3,1,19
507686,2016,1,10,49.26952821,-123.0267365,20,4,6,1,5
507694,2016,1,27,49.26938683,-123.0469571,12,35,2,1,5
507695,2016,11,23,49.26938683,-123.0469571,9,28,2,1,5
507696,2016,11,24,49.26955172,-123.0389432,13,15,3,1,5
507697,2016,12,15,49.26955172,-123.0389432,14,42,3,1,5
507700,2016,3,15,49.27012604,-123.1007476,20,18,1,1,11
507703,2016,10,29,49.27011716,-123.1006101,4,3,5,1,11
507704,2016,10,29,49.27011716,-123.1006101,4,43,5,1,11
507708,2016,3,7,49.26940049,-123.0566207,14,54,0,1,4
507721,2016,12,23,49.26939363,-123.0520845,23,38,4,1,5
507730,2016,1,28,49.26936992,-123.0442353,5,50,3,1,5
507731,2016,7,2,49.26936992,-123.0442353,6,40,5,1,5
507735,2016,9,21,49.26935544,-123.0338157,16,10,2,1,5
507742,2016,3,30,49.26957469,-123.0494454,8,12,2,1,5
507751,2016,1,10,49.26955755,-123.0657759,13,10,6,1,4
507752,2016,3,18,49.26955755,-123.0657759,23,56,4,1,4
507753,2016,9,27,49.26955755,-123.0657759,18,35,1,1,4
507757,2016,6,19,49.26961587,-123.0735014,15,51,6,1,4
507771,2016,2,20,49.25064791,-123.0237994,1,24,5,1,14
507789,2016,9,13,49.25006832,-123.0877491,13,34,1,1,6
507840,2016,2,18,49.26914553,-123.1007868,15,35,3,1,11
507841,2016,5,24,49.26914553,-123.1007868,20,40,1,1,11
507848,2016,11,1,49.26873308,-123.075452,13,6,1,1,4
507863,2016,12,1,49.2419884,-123.1014322,10,21,3,1,15
507868,2016,9,13,49.24008875,-123.0666023,10,25,1,1,6
507869,2016,8,24,49.24024869,-123.0834867,17,33,2,1,6
507901,2016,1,31,49.24020864,-123.0763702,10,36,6,1,6
507902,2016,3,4,49.24020864,-123.0763702,14,55,4,1,6
507903,2016,3,15,49.24020864,-123.0763702,20,37,1,1,6
507904,2016,7,30,49.24020864,-123.0763702,2,5,5,1,6
507932,2016,1,11,49.24025688,-123.0845857,17,51,0,1,6
507942,2016,3,9,49.23905583,-123.1015636,7,34,2,1,15
507943,2016,3,9,49.23905583,-123.1015636,8,14,2,1,15
507948,2016,12,1,49.23683506,-123.0769145,18,22,3,1,6
507952,2016,4,29,49.23648777,-123.0847304,15,20,4,1,6
507966,2016,5,14,49.23387726,-123.0588191,2,2,5,1,6
507977,2016,3,27,49.23280847,-123.0554937,2,4,6,1,21
507978,2016,11,22,49.23280847,-123.0554937,17,19,1,1,21
507988,2016,3,2,49.23263046,-123.0686938,7,19,2,1,6
508010,2016,5,4,49.23290404,-123.0621146,10,26,2,1,21
508037,2016,4,19,49.23300207,-123.1015237,9,1,1,1,20
508038,2016,5,18,49.23300207,-123.1015237,16,25,2,1,20
508041,2016,6,14,49.2329682,-123.0388045,16,46,1,1,8
508050,2016,9,15,49.23282478,-123.0588728,15,55,3,1,21
508094,2016,3,15,49.22937255,-123.0549267,6,41,1,1,21
508109,2016,9,30,49.22847745,-123.1015282,16,20,4,1,20
508116,2016,2,20,49.22736205,-123.0907031,13,42,5,1,20
508123,2016,5,18,49.22763086,-123.0656653,16,33,2,1,21
508127,2016,2,16,49.22587744,-123.0456386,9,10,1,1,8
508133,2016,4,16,49.22466673,-123.0351998,7,18,5,1,8
508146,2016,5,17,49.22480305,-123.0547294,8,57,1,1,21
508156,2016,2,26,49.22543705,-123.0907133,19,34,4,1,20
508157,2016,5,20,49.22543705,-123.0907133,17,47,4,1,20
508158,2016,6,7,49.22543705,-123.0907133,14,59,1,1,20
508159,2016,8,24,49.22543705,-123.0907133,8,53,2,1,20
508160,2016,12,24,49.22543705,-123.0907133,8,28,5,1,20
508171,2016,6,1,49.22470977,-123.0410504,8,22,2,1,8
508176,2016,6,22,49.22474401,-123.0457062,16,0,2,1,8
508190,2016,2,4,49.22527587,-123.0773361,6,53,3,1,20
508191,2016,8,17,49.22527587,-123.0773361,9,21,2,1,20
508211,2016,6,5,49.2255243,-123.094092,10,58,6,1,20
508223,2016,9,26,49.2246316,-123.0322744,10,10,0,1,8
508240,2016,1,26,49.2251661,-123.0657719,12,35,1,1,21
508241,2016,2,29,49.2251661,-123.0657719,13,38,0,1,21
508261,2016,5,21,49.22403267,-123.0658116,21,4,5,1,21
508292,2016,8,21,49.22015808,-123.0412938,12,50,6,1,8
508306,2016,10,17,49.22026362,-123.0658753,15,52,0,1,21
508324,2016,5,27,49.21826764,-123.0909473,0,43,4,1,20
508325,2016,11,30,49.21826764,-123.0909473,21,48,2,1,20
508341,2016,5,15,49.21838802,-123.0977449,16,36,6,1,20
508345,2016,8,8,49.21819262,-123.083065,7,45,0,1,20
508348,2016,12,24,49.2664289,-123.1008775,10,11,5,1,11
508359,2016,11,30,49.21459165,-123.0740377,7,54,2,1,21
508363,2016,5,29,49.21481337,-123.0910508,11,14,6,1,20
508368,2016,11,29,49.21462563,-123.0770998,12,14,1,1,20
508389,2016,3,23,49.20943875,-123.1067339,16,50,2,1,10
508390,2016,2,12,49.26516966,-123.0774396,14,10,4,1,11
508401,2016,5,26,49.26423413,-123.0774931,17,37,3,1,11
508425,2016,8,4,49.26239011,-123.0774903,14,1,3,1,6
508426,2016,9,15,49.26239011,-123.0774903,15,7,3,1,6
508427,2016,11,30,49.26239011,-123.0774903,10,12,2,1,6
508441,2016,9,3,49.26248065,-123.0891456,19,1,5,1,11
508445,2016,1,8,49.262512,-123.0949595,18,6,4,1,11
508456,2016,6,12,49.26285907,-123.0994133,4,32,6,1,11
508457,2016,8,2,49.26285907,-123.0994133,9,10,1,1,11
508474,2016,9,1,49.26212338,-123.0565986,20,17,3,1,6
508482,2016,6,23,49.26199915,-123.0530113,7,55,3,1,14
508483,2016,7,13,49.26199915,-123.0530113,6,57,2,1,14
508520,2016,9,3,49.2624476,-123.0852696,22,37,5,1,11
508526,2016,9,20,49.2625046,-123.0930078,17,44,1,1,11
508528,2016,8,2,49.26228935,-123.0659174,9,59,1,1,6
508532,2016,9,1,49.2618886,-123.0365319,17,49,3,1,14
508543,2016,6,2,49.2823402,-123.1022299,1,44,3,1,1
508544,2016,6,16,49.2823402,-123.1022299,11,9,3,1,1
508548,2016,1,9,49.28204674,-123.0871184,22,56,5,1,19
508549,2016,5,22,49.28204674,-123.0871184,13,45,6,1,19
508552,2016,7,9,49.2820899,-123.0894972,23,16,5,1,19
508598,2016,1,17,49.28123957,-123.0704113,19,54,6,1,4
508599,2016,9,29,49.28123957,-123.0704113,23,52,3,1,4
508600,2016,10,6,49.28123957,-123.0704113,19,37,3,1,4
508607,2016,10,4,49.28096256,-123.0813142,21,5,1,1,19
508632,2016,8,19,49.28115818,-123.0545855,12,57,4,1,5
508653,2016,9,30,49.28116623,-123.0565517,23,46,4,1,4
508654,2016,11,23,49.28116623,-123.0565517,0,25,2,1,4
508675,2016,8,10,49.28123185,-123.0682938,16,51,2,1,4
508680,2016,5,18,49.28113162,-123.0283377,8,9,2,1,5
508689,2016,2,29,49.28110797,-123.0791695,16,45,0,1,19
508690,2016,8,18,49.28110797,-123.0791695,17,24,3,1,19
508708,2016,1,26,49.28129216,-123.0726388,19,46,1,1,4
508709,2016,3,7,49.28129216,-123.0726388,6,55,0,1,4
508712,2016,5,7,49.28113985,-123.0312938,16,50,5,1,5
508722,2016,6,30,49.24865421,-123.090165,10,13,3,1,15
508725,2016,3,24,49.24848686,-123.0723158,9,43,3,1,6
508741,2016,6,1,49.24871183,-123.0967742,15,3,2,1,15
508748,2016,9,25,49.28044217,-123.102281,22,17,6,1,1
508780,2016,2,11,49.22676404,-123.0546766,17,59,3,1,21
508781,2016,2,12,49.22676404,-123.0546766,7,12,4,1,21
508788,2016,5,16,49.27863825,-123.1076531,9,20,0,1,1
508791,2016,3,4,49.27804595,-123.1061669,20,54,4,1,1
508792,2016,4,1,49.27804595,-123.1061669,10,19,4,1,1
508814,2016,3,25,49.26360734,-123.1410336,7,19,4,1,3
508815,2016,12,17,49.26360734,-123.1410336,21,33,5,1,3
508824,2016,12,23,49.28204119,-123.0236083,10,57,4,1,5
508845,2016,6,21,49.24761076,-123.0901768,15,40,1,1,15
508867,2016,7,7,49.23291223,-123.0905621,15,52,3,1,15
508875,2016,12,15,49.22736205,-123.0907031,16,5,3,1,20
508881,2016,5,30,49.22543705,-123.0907133,13,46,0,1,20
508882,2016,8,6,49.22543705,-123.0907133,7,32,5,1,20
508939,2016,3,1,49.21107126,-123.0911401,14,26,1,1,20
508977,2016,4,27,49.27733745,-123.081377,0,50,2,1,19
508979,2016,4,12,49.27681572,-123.0813899,7,18,1,1,19
509007,2016,1,21,49.25818882,-123.0443765,7,0,3,1,14
509020,2016,5,28,49.25812042,-123.0338767,9,20,5,1,14
509021,2016,11,15,49.25812042,-123.0338767,17,3,1,1,14
509026,2016,9,18,49.25813085,-123.0285444,22,49,6,1,14
509029,2016,3,23,49.25788087,-123.0495848,9,25,2,1,14
509059,2016,12,21,49.27609011,-123.1277747,14,20,2,1,1
509074,2016,9,23,49.2474092,-123.1391737,14,20,4,1,16
509075,2016,10,14,49.2474092,-123.1391737,14,54,4,1,16
509102,2016,1,4,49.25891462,-123.1387388,8,59,0,1,3
509104,2016,5,6,49.25800609,-123.13875,15,50,4,1,3
509108,2016,9,15,49.25705253,-123.1388023,21,24,3,1,16
509110,2016,3,27,49.24832673,-123.1391626,12,28,6,1,16
509149,2016,3,26,49.21932485,-123.1401385,17,29,5,1,10
509158,2016,7,17,49.21591547,-123.1402799,18,37,6,1,10
509163,2016,1,14,49.21225423,-123.1404068,1,0,3,1,10
509198,2016,11,6,49.28246895,-123.1181388,8,10,6,1,1
509220,2016,4,13,49.26523896,-123.0813158,9,42,2,1,11
509225,2016,5,8,49.27883711,-123.1159578,10,41,6,1,1
509226,2016,8,12,49.27883711,-123.1159578,7,56,4,1,1
509229,2016,2,13,49.2799362,-123.1142692,0,54,5,1,1
509232,2016,6,30,49.28389096,-123.1259249,1,41,3,1,22
509233,2016,8,23,49.28389096,-123.1259249,17,26,1,1,22
509255,2016,1,12,49.26506153,-123.1198154,18,1,1,1,3
509276,2016,6,30,49.26258774,-123.1361514,15,59,3,1,3
509284,2016,1,18,49.25793702,-123.1363173,12,54,0,1,16
509291,2016,11,1,49.26445882,-123.1360878,18,8,1,1,3
509298,2016,3,3,49.26353176,-123.18782,8,6,3,1,23
509307,2016,4,21,49.27420431,-123.1248554,22,43,3,1,1
509313,2016,10,22,49.27628558,-123.1216848,22,35,5,1,1
509331,2016,5,7,49.28341158,-123.1109497,0,24,5,1,1
509332,2016,7,22,49.28341158,-123.1109497,21,55,4,1,1
509337,2016,11,28,49.27840147,-123.1281382,15,51,0,1,1
509347,2016,9,30,49.28489743,-123.1183509,13,7,4,1,1
509348,2016,11,16,49.28489743,-123.1183509,16,55,2,1,1
509368,2016,9,17,49.28157296,-123.1233753,20,50,5,1,1
509373,2016,4,20,49.2859064,-123.1168682,15,5,2,1,1
509381,2016,5,4,49.27779983,-123.1272017,6,55,2,1,1
509396,2016,8,20,49.27990813,-123.1240448,21,10,5,1,1
509405,2016,6,24,49.28201639,-123.1208464,10,10,4,1,1
509407,2016,2,27,49.28098027,-123.1224388,6,1,5,1,1
509408,2016,9,22,49.28098027,-123.1224388,23,46,3,1,1
509429,2016,6,28,49.22532799,-123.0800555,16,50,1,1,20
509443,2016,11,4,49.28123225,-123.093428,23,45,4,1,19
509449,2016,1,16,49.27755308,-123.0935997,14,10,5,1,19
509450,2016,7,25,49.24333542,-123.1039767,13,56,0,1,15
509456,2016,2,6,49.28281037,-123.1349283,23,31,5,1,22
509459,2016,3,24,49.28489195,-123.1317301,9,32,3,1,22
509464,2016,7,12,49.24872048,-123.0971865,13,1,1,1,15
509492,2016,6,15,49.27326935,-123.0546868,8,37,2,1,5
509508,2016,7,11,49.28115265,-123.0466658,23,8,0,1,5
509540,2016,1,31,49.20803209,-123.0422585,9,43,6,1,8
509541,2016,11,26,49.20803209,-123.0422585,20,38,5,1,8
509552,2016,8,31,49.24638469,-123.0678473,10,55,2,1,6
509558,2016,8,18,49.24893596,-123.0733608,8,15,3,1,6
509603,2016,4,10,49.24355458,-123.061812,10,35,6,1,6
509627,2016,11,26,49.23412054,-123.0358658,19,46,5,1,14
509645,2016,5,26,49.23705773,-123.0476408,8,39,3,1,14
509656,2016,3,1,49.23826196,-123.0503208,8,41,1,1,14
509666,2016,2,16,49.24449801,-123.0637779,15,22,1,1,6
509673,2016,7,19,49.24000534,-123.054073,22,30,1,1,14
509676,2016,2,6,49.25473843,-123.0856411,0,20,5,1,6
509677,2016,9,21,49.25473843,-123.0856411,13,14,2,1,6
509703,2016,3,3,49.26233858,-123.1682436,23,5,3,1,9
509707,2016,11,23,49.25259531,-123.0760046,19,58,2,1,6
509724,2016,8,4,49.23478408,-123.0770075,18,16,3,1,6
509729,2016,5,15,49.23264317,-123.0770728,19,5,6,1,20
509732,2016,9,1,49.23273312,-123.077073,13,8,3,1,6
509743,2016,8,25,49.22527587,-123.0773361,8,24,3,1,20
509744,2016,10,21,49.22527587,-123.0773361,21,19,4,1,20
509749,2016,11,12,49.22179461,-123.0774817,12,37,5,1,20
509765,2016,2,12,49.21637973,-123.0770613,13,53,4,1,20
509779,2016,1,26,49.21288053,-123.0771245,9,2,1,1,20
509780,2016,6,24,49.21288053,-123.0771245,5,58,4,1,20
509781,2016,6,28,49.21288053,-123.0771245,15,20,1,1,20
509783,2016,4,29,49.24851149,-123.0759846,8,34,4,1,6
509784,2016,8,4,49.24851149,-123.0759846,17,51,3,1,6
509794,2016,10,18,49.2500587,-123.0759457,19,16,1,1,6
509798,2016,10,13,49.21206189,-123.0772193,11,45,3,1,20
509801,2016,3,29,49.21085663,-123.0770527,16,40,1,1,21
509814,2016,9,27,49.26225552,-123.0620415,15,28,1,1,6
509815,2016,10,3,49.26225552,-123.0620415,8,6,0,1,6
509817,2016,12,22,49.25952095,-123.0620793,15,15,3,1,6
509830,2016,1,5,49.21917009,-123.1261311,15,11,1,1,10
509843,2016,4,21,49.26189676,-123.0390883,10,44,3,1,14
509874,2016,1,27,49.24805474,-123.1678515,6,50,2,1,0
509875,2016,12,16,49.24805474,-123.1678515,19,30,4,1,0
509876,2016,7,28,49.2632353,-123.1701571,19,29,3,1,9
509884,2016,11,1,49.26200314,-123.1010059,18,29,1,1,11
509887,2016,11,3,49.2611125,-123.1011416,15,42,3,1,11
509895,2016,2,5,49.25657882,-123.1012422,21,38,4,1,15
509899,2016,10,27,49.25477998,-123.1010187,18,56,3,1,15
509903,2016,11,24,49.25462713,-123.1009359,19,30,3,1,15
509906,2016,3,11,49.25024638,-123.1010232,19,23,4,1,15
509912,2016,5,12,49.24722387,-123.1011544,15,16,3,1,15
509913,2016,5,31,49.26910968,-123.1006355,7,5,1,1,11
509914,2016,6,17,49.26910968,-123.1006355,21,25,4,1,11
509922,2016,10,8,49.26900174,-123.1006353,12,1,5,1,11
509928,2016,1,20,49.24049515,-123.1014704,16,35,2,1,15
509929,2016,3,21,49.24049515,-123.1014704,14,7,0,1,15
509933,2016,8,29,49.23725671,-123.1016423,15,40,0,1,15
509944,2016,1,25,49.23311001,-123.1015239,6,23,0,1,15
509945,2016,2,23,49.23311001,-123.1015239,15,21,1,1,15
509946,2016,4,15,49.23311001,-123.1015239,6,30,4,1,15
509979,2016,10,16,49.26550248,-123.1007794,3,27,6,1,11
510000,2016,2,13,49.28134395,-123.099698,23,30,5,1,1
510001,2016,2,14,49.28134395,-123.099698,0,30,6,1,1
510002,2016,2,17,49.28134395,-123.099698,12,25,2,1,1
510003,2016,3,11,49.28134395,-123.099698,19,20,4,1,1
510004,2016,7,7,49.28134395,-123.099698,8,46,3,1,1
510005,2016,7,21,49.28134395,-123.099698,16,26,3,1,1
510006,2016,8,31,49.28134395,-123.099698,8,45,2,1,1
510007,2016,9,2,49.28134395,-123.099698,16,39,4,1,1
510008,2016,9,25,49.28134395,-123.099698,18,13,6,1,1
510009,2016,11,14,49.28134395,-123.099698,14,5,0,1,1
510024,2016,6,6,49.27050397,-123.1005971,10,43,0,1,19
510056,2016,2,13,49.21114293,-123.1022341,18,22,5,1,20
510057,2016,9,11,49.21114293,-123.1022341,15,42,6,1,20
510058,2016,10,19,49.21114293,-123.1022341,13,28,2,1,20
510059,2016,11,2,49.21114293,-123.1022341,22,24,2,1,20
510133,2016,8,11,49.25651279,-123.1388283,17,55,3,1,16
510138,2016,3,5,49.25153006,-123.14563,14,43,5,1,16
510150,2016,8,19,49.28870749,-123.049327,16,33,4,1,5
510171,2016,10,22,49.28815371,-123.1422587,12,23,5,1,22
510194,2016,7,24,49.2847733,-123.0565283,23,45,6,1,4
510240,2016,3,12,49.26212338,-123.0565986,17,1,5,1,6
510241,2016,5,20,49.26212338,-123.0565986,5,56,4,1,6
510255,2016,10,25,49.25846232,-123.0566219,17,11,1,1,6
510260,2016,3,30,49.25779666,-123.0566487,0,19,2,1,6
510261,2016,11,20,49.25779666,-123.0566487,17,41,6,1,6
510283,2016,7,13,49.2748181,-123.0234261,8,21,2,1,5
510288,2016,6,9,49.27493024,-123.0998638,13,32,3,1,19
510300,2016,12,18,49.28119228,-123.1260417,2,21,6,1,22
510301,2016,7,1,49.2760285,-123.1180409,0,37,4,1,1
510302,2016,7,24,49.2760285,-123.1180409,19,6,6,1,1
510306,2016,6,19,49.28937248,-123.138618,12,36,6,1,22
510313,2016,5,8,49.27924355,-123.1230532,12,31,6,1,1
510314,2016,7,9,49.27924355,-123.1230532,4,38,5,1,1
510315,2016,7,24,49.27924355,-123.1230532,8,5,6,1,1
510331,2016,4,28,49.27859699,-123.1220205,19,18,3,1,1
510352,2016,1,11,49.26192287,-123.0415898,17,16,0,1,14
510375,2016,9,23,49.21445223,-123.1300324,13,1,4,1,10
510414,2016,1,22,49.23208506,-123.1281557,8,25,4,1,13
510418,2016,11,11,49.22930543,-123.1282446,15,9,4,1,13
510437,2016,4,2,49.21817764,-123.1288201,13,55,5,1,10
510451,2016,10,14,49.21073699,-123.1302012,20,43,4,1,10
510479,2016,1,21,49.26928602,-123.1046498,7,59,3,1,11
510480,2016,2,5,49.26928602,-123.1046498,16,36,4,1,11
510481,2016,1,6,49.26556187,-123.1047931,15,53,2,1,11
510482,2016,1,22,49.26556187,-123.1047931,8,55,4,1,11
510488,2016,1,23,49.26300714,-123.1048977,15,35,5,1,11
510491,2016,1,9,49.23732522,-123.1055027,15,8,5,1,15
510500,2016,8,20,49.20848657,-123.1316094,12,25,5,1,10
510515,2016,10,15,49.27339609,-123.1236023,20,3,5,1,1
510523,2016,6,4,49.27317777,-123.1258563,23,3,5,1,1
510542,2016,6,30,49.27965112,-123.1365833,18,18,3,1,22
510544,2016,6,5,49.2730338,-123.1258972,19,19,6,1,1
510547,2016,6,21,49.27373365,-123.1275212,17,22,1,1,1
510560,2016,1,12,49.28304146,-123.0655601,17,10,1,1,4
510568,2016,8,12,49.21445223,-123.1300324,14,39,4,1,10
510569,2016,11,12,49.21445223,-123.1300324,14,25,5,1,10
510570,2016,12,23,49.21445223,-123.1300324,18,9,4,1,10
510572,2016,5,9,49.27536975,-123.0441307,14,48,0,1,5
510574,2016,1,11,49.27712703,-123.107691,23,34,0,1,1
510575,2016,12,16,49.27712703,-123.107691,19,32,4,1,1
510581,2016,7,28,49.26271381,-123.1434775,8,50,3,1,3
510584,2016,11,25,49.26087877,-123.1434859,18,36,4,1,3
510593,2016,11,18,49.28307039,-123.0769864,18,55,4,1,4
510599,2016,8,18,49.28315366,-123.0977216,13,25,3,1,19
510600,2016,11,3,49.28315366,-123.0977216,18,45,3,1,19
510602,2016,11,26,49.28294629,-123.0870787,15,58,5,1,19
510616,2016,12,12,49.28421827,-123.0682567,1,29,0,1,4
510636,2016,4,13,49.24041811,-123.0969091,20,27,2,1,15
510648,2016,9,21,49.28213337,-123.0914222,0,9,2,1,19
510670,2016,1,19,49.25660403,-123.1032487,10,43,1,1,15
510684,2016,10,12,49.26372852,-123.1029337,8,16,2,1,11
510721,2016,1,26,49.26193984,-123.0443249,14,13,1,1,14
510722,2016,7,2,49.26193984,-123.0443249,16,54,5,1,14
510728,2016,11,24,49.2782752,-123.0441058,9,49,3,1,5
510741,2016,10,11,49.28115368,-123.0440396,14,19,1,1,5
510747,2016,8,5,49.25818889,-123.0441979,1,40,4,1,14
510751,2016,1,9,49.25920528,-123.0443912,18,11,5,1,14
510760,2016,12,7,49.27588704,-123.1242685,11,9,2,1,1
510761,2016,12,25,49.27588704,-123.1242685,19,12,6,1,1
510768,2016,6,10,49.27797731,-123.121084,8,34,4,1,1
510790,2016,9,1,49.28791634,-123.1299505,20,12,3,1,22
510800,2016,11,20,49.28327364,-123.1228158,23,57,6,1,1
510801,2016,12,28,49.27820843,-123.1149664,18,28,2,1,1
510811,2016,11,8,49.27946583,-123.1168942,21,12,1,1,1
510819,2016,1,31,49.28263609,-123.1217692,21,53,6,1,1
510838,2016,8,24,49.21106765,-123.0840416,15,57,2,1,20
510840,2016,4,26,49.2111576,-123.0840418,16,35,1,1,20
510849,2016,5,11,49.26935544,-123.0338157,14,41,2,1,5
510850,2016,8,20,49.26935544,-123.0338157,17,6,5,1,5
510860,2016,3,11,49.24451058,-123.034101,8,38,4,1,14
